case_id,customer_id,amount,currency,payment_status,failure_reason,failure_count,customer_attempt_count,days_since_failure,is_customer_active,has_valid_payment_method,scenario_labels
BATCH-000725,CUSTOMER-000725,18440.14,INR,RECOVERABLE,UNKNOWN,3,2,16,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000726,CUSTOMER-000726,562.91,INR,EXPIRED,UNKNOWN,2,2,36,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000727,CUSTOMER-000727,3717.41,INR,RECOVERABLE,INSUFFICIENT_FUNDS,2,0,1,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000728,CUSTOMER-000728,5647.35,INR,RECOVERABLE,UNKNOWN,2,2,14,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000729,CUSTOMER-000729,10263.91,INR,RECOVERABLE,NETWORK_ERROR,0,0,14,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000730,CUSTOMER-000730,2464.68,INR,RECOVERABLE,PAYMENT_METHOD_EXPIRED,8,1,23,True,True,POLICY_BLOCKED
BATCH-000731,CUSTOMER-000731,628.89,INR,EXPIRED,UNKNOWN,1,0,56,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000732,CUSTOMER-000732,4592.89,INR,FAILED,NETWORK_ERROR,1,1,7,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000733,CUSTOMER-000733,1202.01,INR,FAILED,CARD_DECLINED,1,0,3,True,False,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000734,CUSTOMER-000734,45631.91,INR,RECOVERABLE,NETWORK_ERROR,0,0,1,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000735,CUSTOMER-000735,18526.49,INR,FAILED,UNKNOWN,7,4,27,False,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000736,CUSTOMER-000736,857.8,INR,EXPIRED,UNKNOWN,0,0,45,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000737,CUSTOMER-000737,1949.82,INR,FAILED,INSUFFICIENT_FUNDS,1,0,2,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000738,CUSTOMER-000738,7517.68,INR,FAILED,CARD_DECLINED,2,1,8,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000739,CUSTOMER-000739,25418.48,INR,RECOVERABLE,NETWORK_ERROR,0,0,0,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000740,CUSTOMER-000740,16703.77,INR,FAILED,PAYMENT_METHOD_EXPIRED,7,1,18,True,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000741,CUSTOMER-000741,174.55,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,2,35,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000742,CUSTOMER-000742,6018.47,INR,RECOVERABLE,NETWORK_ERROR,2,2,6,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000743,CUSTOMER-000743,5768.35,INR,RECOVERABLE,UNKNOWN,1,0,13,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000744,CUSTOMER-000744,27019.58,INR,RECOVERABLE,NETWORK_ERROR,1,0,15,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000745,CUSTOMER-000745,6382.07,INR,FAILED,PAYMENT_METHOD_EXPIRED,7,1,28,True,True,POLICY_BLOCKED
BATCH-000746,CUSTOMER-000746,515.81,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,1,1,51,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000747,CUSTOMER-000747,3975.18,INR,RECOVERABLE,INSUFFICIENT_FUNDS,0,0,2,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000748,CUSTOMER-000748,8694.79,INR,RECOVERABLE,UNKNOWN,2,0,10,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000749,CUSTOMER-000749,26529.13,INR,RECOVERABLE,NETWORK_ERROR,2,1,15,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000750,CUSTOMER-000750,11622.78,INR,RECOVERABLE,UNKNOWN,6,1,23,False,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000751,CUSTOMER-000751,784.0,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,1,34,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000752,CUSTOMER-000752,7156.43,INR,FAILED,INSUFFICIENT_FUNDS,0,0,1,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000753,CUSTOMER-000753,8207.68,INR,FAILED,CARD_DECLINED,3,3,12,True,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000754,CUSTOMER-000754,48582.81,INR,RECOVERABLE,NETWORK_ERROR,0,0,2,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000755,CUSTOMER-000755,18591.37,INR,FAILED,PAYMENT_METHOD_EXPIRED,6,0,17,True,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000756,CUSTOMER-000756,679.6,INR,EXPIRED,UNKNOWN,1,0,50,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000757,CUSTOMER-000757,8538.58,INR,RECOVERABLE,NETWORK_ERROR,0,0,7,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000758,CUSTOMER-000758,8655.11,INR,FAILED,CARD_DECLINED,3,0,5,True,True,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000759,CUSTOMER-000759,24389.6,INR,RECOVERABLE,NETWORK_ERROR,2,0,0,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000760,CUSTOMER-000760,19939.53,INR,FAILED,PAYMENT_METHOD_EXPIRED,6,0,26,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000761,CUSTOMER-000761,689.54,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,0,0,60,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000762,CUSTOMER-000762,6672.18,INR,RECOVERABLE,INSUFFICIENT_FUNDS,2,0,5,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000763,CUSTOMER-000763,6457.27,INR,FAILED,UNKNOWN,1,0,8,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000764,CUSTOMER-000764,26285.39,INR,RECOVERABLE,NETWORK_ERROR,0,0,17,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000765,CUSTOMER-000765,7459.35,INR,RECOVERABLE,UNKNOWN,3,3,23,False,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000766,CUSTOMER-000766,872.84,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,1,46,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000767,CUSTOMER-000767,8670.53,INR,FAILED,INSUFFICIENT_FUNDS,1,0,7,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000768,CUSTOMER-000768,3320.38,INR,FAILED,CARD_DECLINED,2,1,11,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000769,CUSTOMER-000769,26497.04,INR,RECOVERABLE,NETWORK_ERROR,1,1,16,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000770,CUSTOMER-000770,5716.89,INR,FAILED,PAYMENT_METHOD_EXPIRED,3,1,27,False,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000771,CUSTOMER-000771,481.24,INR,EXPIRED,UNKNOWN,1,0,37,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000772,CUSTOMER-000772,8550.5,INR,RECOVERABLE,NETWORK_ERROR,2,0,3,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000773,CUSTOMER-000773,7618.86,INR,FAILED,UNKNOWN,2,0,4,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000774,CUSTOMER-000774,41157.54,INR,RECOVERABLE,CARD_DECLINED,0,0,2,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000775,CUSTOMER-000775,15520.64,INR,RECOVERABLE,AUTHENTICATION_FAILED,7,4,16,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000776,CUSTOMER-000776,492.64,INR,EXPIRED,UNKNOWN,2,0,39,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000777,CUSTOMER-000777,6876.44,INR,RECOVERABLE,INSUFFICIENT_FUNDS,0,0,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000778,CUSTOMER-000778,5522.28,INR,FAILED,UNKNOWN,2,0,14,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000779,CUSTOMER-000779,37929.78,INR,RECOVERABLE,NETWORK_ERROR,1,0,10,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000780,CUSTOMER-000780,13807.96,INR,RECOVERABLE,CARD_DECLINED,6,4,18,True,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000781,CUSTOMER-000781,310.28,INR,EXPIRED,UNKNOWN,1,1,46,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000782,CUSTOMER-000782,2063.27,INR,RECOVERABLE,INSUFFICIENT_FUNDS,1,1,3,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000783,CUSTOMER-000783,8688.93,INR,FAILED,CARD_DECLINED,2,0,8,True,True,CONTACT_FAVORABLE
BATCH-000784,CUSTOMER-000784,38832.62,INR,RECOVERABLE,CARD_DECLINED,0,0,17,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000785,CUSTOMER-000785,4725.2,INR,RECOVERABLE,AUTHENTICATION_FAILED,8,2,19,False,True,POLICY_BLOCKED
BATCH-000786,CUSTOMER-000786,896.45,INR,EXPIRED,UNKNOWN,2,1,47,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000787,CUSTOMER-000787,3050.29,INR,RECOVERABLE,NETWORK_ERROR,2,2,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000788,CUSTOMER-000788,2470.08,INR,FAILED,UNKNOWN,1,1,14,True,True,CONTACT_FAVORABLE
BATCH-000789,CUSTOMER-000789,20390.76,INR,RECOVERABLE,CARD_DECLINED,1,1,17,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000790,CUSTOMER-000790,1376.87,INR,FAILED,PAYMENT_METHOD_EXPIRED,3,1,26,False,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000791,CUSTOMER-000791,883.5,INR,EXPIRED,UNKNOWN,1,1,42,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000792,CUSTOMER-000792,7085.33,INR,RECOVERABLE,INSUFFICIENT_FUNDS,1,1,1,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000793,CUSTOMER-000793,6685.41,INR,RECOVERABLE,UNKNOWN,1,1,14,True,True,CONTACT_FAVORABLE
BATCH-000794,CUSTOMER-000794,43956.03,INR,RECOVERABLE,NETWORK_ERROR,0,0,2,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000795,CUSTOMER-000795,5336.14,INR,RECOVERABLE,NETWORK_ERROR,5,3,24,False,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000796,CUSTOMER-000796,724.78,INR,EXPIRED,UNKNOWN,1,1,54,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000797,CUSTOMER-000797,1922.2,INR,FAILED,INSUFFICIENT_FUNDS,0,0,2,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000798,CUSTOMER-000798,2895.14,INR,RECOVERABLE,CARD_DECLINED,2,0,2,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000799,CUSTOMER-000799,40837.35,INR,RECOVERABLE,NETWORK_ERROR,2,1,2,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000800,CUSTOMER-000800,12743.94,INR,RECOVERABLE,AUTHENTICATION_FAILED,3,1,27,True,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000801,CUSTOMER-000801,205.02,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,0,0,31,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000802,CUSTOMER-000802,7813.13,INR,RECOVERABLE,INSUFFICIENT_FUNDS,1,1,7,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000803,CUSTOMER-000803,2216.03,INR,RECOVERABLE,UNKNOWN,3,2,9,True,True,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000804,CUSTOMER-000804,46356.93,INR,RECOVERABLE,NETWORK_ERROR,1,0,17,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000805,CUSTOMER-000805,9395.35,INR,FAILED,PAYMENT_METHOD_EXPIRED,5,1,28,True,True,POLICY_BLOCKED
BATCH-000806,CUSTOMER-000806,375.11,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,1,1,48,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000807,CUSTOMER-000807,8549.14,INR,FAILED,INSUFFICIENT_FUNDS,1,1,4,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000808,CUSTOMER-000808,6373.03,INR,RECOVERABLE,UNKNOWN,1,1,9,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000809,CUSTOMER-000809,19995.84,INR,RECOVERABLE,CARD_DECLINED,2,1,20,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000810,CUSTOMER-000810,5191.26,INR,RECOVERABLE,NETWORK_ERROR,3,2,28,False,True,POLICY_BLOCKED
BATCH-000811,CUSTOMER-000811,430.32,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,0,0,36,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000812,CUSTOMER-000812,1438.03,INR,RECOVERABLE,INSUFFICIENT_FUNDS,1,0,7,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000813,CUSTOMER-000813,3885.79,INR,FAILED,CARD_DECLINED,1,0,1,True,False,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000814,CUSTOMER-000814,21284.58,INR,RECOVERABLE,NETWORK_ERROR,0,0,14,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000815,CUSTOMER-000815,2713.74,INR,RECOVERABLE,NETWORK_ERROR,3,3,30,True,True,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000816,CUSTOMER-000816,657.55,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,0,0,41,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000817,CUSTOMER-000817,976.33,INR,RECOVERABLE,NETWORK_ERROR,1,0,1,True,True,LOW_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000818,CUSTOMER-000818,9061.29,INR,FAILED,CARD_DECLINED,2,2,14,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000819,CUSTOMER-000819,19958.49,INR,RECOVERABLE,NETWORK_ERROR,1,0,7,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000820,CUSTOMER-000820,9755.86,INR,RECOVERABLE,NETWORK_ERROR,3,1,21,False,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000821,CUSTOMER-000821,603.33,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,0,0,54,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000822,CUSTOMER-000822,4590.45,INR,RECOVERABLE,NETWORK_ERROR,1,0,3,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000823,CUSTOMER-000823,9759.47,INR,FAILED,CARD_DECLINED,1,1,11,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000824,CUSTOMER-000824,33387.87,INR,RECOVERABLE,NETWORK_ERROR,1,0,7,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000825,CUSTOMER-000825,12040.46,INR,FAILED,CARD_DECLINED,8,2,30,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE
BATCH-000826,CUSTOMER-000826,499.94,INR,EXPIRED,UNKNOWN,2,2,50,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000827,CUSTOMER-000827,1010.44,INR,FAILED,NETWORK_ERROR,1,1,2,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000828,CUSTOMER-000828,3094.07,INR,RECOVERABLE,UNKNOWN,3,1,13,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000829,CUSTOMER-000829,10854.11,INR,RECOVERABLE,NETWORK_ERROR,1,1,11,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000830,CUSTOMER-000830,18074.6,INR,RECOVERABLE,CARD_DECLINED,6,4,29,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000831,CUSTOMER-000831,249.3,INR,EXPIRED,UNKNOWN,1,1,41,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000832,CUSTOMER-000832,7875.13,INR,FAILED,NETWORK_ERROR,2,1,2,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000833,CUSTOMER-000833,3661.05,INR,FAILED,UNKNOWN,2,2,9,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000834,CUSTOMER-000834,17421.37,INR,RECOVERABLE,CARD_DECLINED,0,0,19,True,True,HIGH_VALUE|ESCALATION_FAVORABLE
BATCH-000835,CUSTOMER-000835,7093.19,INR,FAILED,PAYMENT_METHOD_EXPIRED,3,2,27,True,False,POLICY_BLOCKED
BATCH-000836,CUSTOMER-000836,358.08,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,0,41,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000837,CUSTOMER-000837,4947.2,INR,FAILED,NETWORK_ERROR,0,0,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000838,CUSTOMER-000838,2818.71,INR,RECOVERABLE,UNKNOWN,2,2,4,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000839,CUSTOMER-000839,34958.82,INR,RECOVERABLE,NETWORK_ERROR,2,1,8,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000840,CUSTOMER-000840,5193.73,INR,RECOVERABLE,INSUFFICIENT_FUNDS,8,7,17,True,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000841,CUSTOMER-000841,740.82,INR,EXPIRED,UNKNOWN,0,0,42,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000842,CUSTOMER-000842,7251.12,INR,FAILED,NETWORK_ERROR,0,0,4,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000843,CUSTOMER-000843,1701.42,INR,FAILED,UNKNOWN,1,0,9,True,True,CONTACT_FAVORABLE
BATCH-000844,CUSTOMER-000844,17724.78,INR,RECOVERABLE,NETWORK_ERROR,2,2,7,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000845,CUSTOMER-000845,15234.69,INR,RECOVERABLE,UNKNOWN,6,5,18,False,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000846,CUSTOMER-000846,441.66,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,0,0,36,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000847,CUSTOMER-000847,4789.89,INR,RECOVERABLE,INSUFFICIENT_FUNDS,2,1,2,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000848,CUSTOMER-000848,5950.73,INR,RECOVERABLE,UNKNOWN,2,2,14,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000849,CUSTOMER-000849,19628.9,INR,RECOVERABLE,CARD_DECLINED,2,2,6,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000850,CUSTOMER-000850,18596.79,INR,RECOVERABLE,INSUFFICIENT_FUNDS,5,5,26,False,True,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000851,CUSTOMER-000851,127.73,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,1,0,50,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000852,CUSTOMER-000852,8944.0,INR,RECOVERABLE,NETWORK_ERROR,1,0,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000853,CUSTOMER-000853,8701.48,INR,RECOVERABLE,CARD_DECLINED,1,0,13,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000854,CUSTOMER-000854,11509.45,INR,RECOVERABLE,NETWORK_ERROR,1,1,4,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000855,CUSTOMER-000855,7974.57,INR,FAILED,PAYMENT_METHOD_EXPIRED,7,6,22,True,False,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000856,CUSTOMER-000856,555.25,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,0,0,54,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000857,CUSTOMER-000857,7239.69,INR,FAILED,INSUFFICIENT_FUNDS,0,0,7,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000858,CUSTOMER-000858,7577.1,INR,FAILED,UNKNOWN,3,2,7,True,True,RECENT_FAILURE|POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000859,CUSTOMER-000859,45191.7,INR,RECOVERABLE,NETWORK_ERROR,1,0,13,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000860,CUSTOMER-000860,15205.89,INR,FAILED,NETWORK_ERROR,7,0,15,False,False,HIGH_VALUE|POLICY_BLOCKED|ESCALATION_FAVORABLE|NO_ACTION_FAVORABLE
BATCH-000861,CUSTOMER-000861,355.45,INR,EXPIRED,UNKNOWN,2,2,35,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000862,CUSTOMER-000862,6431.03,INR,RECOVERABLE,INSUFFICIENT_FUNDS,0,0,0,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000863,CUSTOMER-000863,2998.77,INR,FAILED,UNKNOWN,2,0,13,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000864,CUSTOMER-000864,29034.19,INR,RECOVERABLE,CARD_DECLINED,2,1,1,True,True,HIGH_VALUE|RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000865,CUSTOMER-000865,2616.5,INR,FAILED,AUTHENTICATION_FAILED,7,3,28,False,True,POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000866,CUSTOMER-000866,490.29,INR,EXPIRED,PAYMENT_METHOD_EXPIRED,2,2,49,False,False,LOW_VALUE|AGED_FAILURE|POLICY_BLOCKED|NO_ACTION_FAVORABLE
BATCH-000867,CUSTOMER-000867,5735.97,INR,FAILED,NETWORK_ERROR,2,1,3,True,True,RECENT_FAILURE|RETRY_FAVORABLE|CONTACT_FAVORABLE
BATCH-000868,CUSTOMER-000868,7990.95,INR,FAILED,CARD_DECLINED,2,2,11,True,False,POLICY_BLOCKED|CONTACT_FAVORABLE
BATCH-000869,CUSTOMER-000869,26543.28,INR,RECOVERABLE,NETWORK_ERROR,1,1,11,True,True,HIGH_VALUE|CONTACT_FAVORABLE|ESCALATION_FAVORABLE
BATCH-000870,CUSTOMER-000870,7545.97,INR,RECOVERABLE,PAYMENT_METHOD_EXPIRED,8,7,15,False,True,POLICY_BLOCKED|NO_ACTION_FAVORABLE
